Card Name,Set Name,Set Code,Card Number,Rarity,Supertype,PriceCharting URL,PriceCharting Search URL,TCGPlayer URL,Card Image URL,Price Source URL (fill me in)
Whiscash E4,Rising Rivals,pl2,54,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/whiscash-e4,https://www.pricecharting.com/search-products?q=Whiscash%20E4&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-54,https://images.pokemontcg.io/pl2/54.png,
Aerodactyl GL,Rising Rivals,pl2,55,Common,Pokémon,https://www.pricecharting.com/game/pokemon/aerodactyl-gl,https://www.pricecharting.com/search-products?q=Aerodactyl%20GL&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-55,https://images.pokemontcg.io/pl2/55.png,
Ambipom G,Rising Rivals,pl2,56,Common,Pokémon,https://www.pricecharting.com/game/pokemon/ambipom-g,https://www.pricecharting.com/search-products?q=Ambipom%20G&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-56,https://images.pokemontcg.io/pl2/56.png,
Aron,Rising Rivals,pl2,57,Common,Pokémon,https://www.pricecharting.com/game/pokemon/aron,https://www.pricecharting.com/search-products?q=Aron&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-57,https://images.pokemontcg.io/pl2/57.png,
Carvanha,Rising Rivals,pl2,58,Common,Pokémon,https://www.pricecharting.com/game/pokemon/carvanha,https://www.pricecharting.com/search-products?q=Carvanha&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-58,https://images.pokemontcg.io/pl2/58.png,
Eevee,Rising Rivals,pl2,59,Common,Pokémon,https://www.pricecharting.com/game/pokemon/eevee,https://www.pricecharting.com/search-products?q=Eevee&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-59,https://images.pokemontcg.io/pl2/59.png,
Flareon E4,Rising Rivals,pl2,60,Common,Pokémon,https://www.pricecharting.com/game/pokemon/flareon-e4,https://www.pricecharting.com/search-products?q=Flareon%20E4&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-60,https://images.pokemontcg.io/pl2/60.png,
Forretress G,Rising Rivals,pl2,61,Common,Pokémon,https://www.pricecharting.com/game/pokemon/forretress-g,https://www.pricecharting.com/search-products?q=Forretress%20G&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-61,https://images.pokemontcg.io/pl2/61.png,
Gliscor E4,Rising Rivals,pl2,62,Common,Pokémon,https://www.pricecharting.com/game/pokemon/gliscor-e4,https://www.pricecharting.com/search-products?q=Gliscor%20E4&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-62,https://images.pokemontcg.io/pl2/62.png,
Growlithe,Rising Rivals,pl2,63,Common,Pokémon,https://www.pricecharting.com/game/pokemon/growlithe,https://www.pricecharting.com/search-products?q=Growlithe&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-63,https://images.pokemontcg.io/pl2/63.png,
Hippopotas,Rising Rivals,pl2,64,Common,Pokémon,https://www.pricecharting.com/game/pokemon/hippopotas,https://www.pricecharting.com/search-products?q=Hippopotas&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-64,https://images.pokemontcg.io/pl2/64.png,
Houndoom E4,Rising Rivals,pl2,65,Common,Pokémon,https://www.pricecharting.com/game/pokemon/houndoom-e4,https://www.pricecharting.com/search-products?q=Houndoom%20E4&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-65,https://images.pokemontcg.io/pl2/65.png,
Kakuna,Rising Rivals,pl2,66,Common,Pokémon,https://www.pricecharting.com/game/pokemon/kakuna,https://www.pricecharting.com/search-products?q=Kakuna&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-66,https://images.pokemontcg.io/pl2/66.png,
Kecleon,Rising Rivals,pl2,67,Common,Pokémon,https://www.pricecharting.com/game/pokemon/kecleon,https://www.pricecharting.com/search-products?q=Kecleon&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-67,https://images.pokemontcg.io/pl2/67.png,
Koffing,Rising Rivals,pl2,68,Common,Pokémon,https://www.pricecharting.com/game/pokemon/koffing,https://www.pricecharting.com/search-products?q=Koffing&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-68,https://images.pokemontcg.io/pl2/68.png,
Munchlax,Rising Rivals,pl2,69,Common,Pokémon,https://www.pricecharting.com/game/pokemon/munchlax,https://www.pricecharting.com/search-products?q=Munchlax&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-69,https://images.pokemontcg.io/pl2/69.png,
Munchlax,Rising Rivals,pl2,70,Common,Pokémon,https://www.pricecharting.com/game/pokemon/munchlax,https://www.pricecharting.com/search-products?q=Munchlax&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-70,https://images.pokemontcg.io/pl2/70.png,
Nidoran ♀,Rising Rivals,pl2,71,Common,Pokémon,https://www.pricecharting.com/game/pokemon/nidoran,https://www.pricecharting.com/search-products?q=Nidoran%20%E2%99%80&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-71,https://images.pokemontcg.io/pl2/71.png,
Nidoran ♂,Rising Rivals,pl2,72,Common,Pokémon,https://www.pricecharting.com/game/pokemon/nidoran,https://www.pricecharting.com/search-products?q=Nidoran%20%E2%99%82&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-72,https://images.pokemontcg.io/pl2/72.png,
Nidorina,Rising Rivals,pl2,73,Common,Pokémon,https://www.pricecharting.com/game/pokemon/nidorina,https://www.pricecharting.com/search-products?q=Nidorina&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-73,https://images.pokemontcg.io/pl2/73.png,
Nidorino,Rising Rivals,pl2,74,Common,Pokémon,https://www.pricecharting.com/game/pokemon/nidorino,https://www.pricecharting.com/search-products?q=Nidorino&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-74,https://images.pokemontcg.io/pl2/74.png,
Nuzleaf,Rising Rivals,pl2,75,Common,Pokémon,https://www.pricecharting.com/game/pokemon/nuzleaf,https://www.pricecharting.com/search-products?q=Nuzleaf&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-75,https://images.pokemontcg.io/pl2/75.png,
Quagsire GL,Rising Rivals,pl2,76,Common,Pokémon,https://www.pricecharting.com/game/pokemon/quagsire-gl,https://www.pricecharting.com/search-products?q=Quagsire%20GL&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-76,https://images.pokemontcg.io/pl2/76.png,
Sealeo,Rising Rivals,pl2,77,Common,Pokémon,https://www.pricecharting.com/game/pokemon/sealeo,https://www.pricecharting.com/search-products?q=Sealeo&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-77,https://images.pokemontcg.io/pl2/77.png,
Seedot,Rising Rivals,pl2,78,Common,Pokémon,https://www.pricecharting.com/game/pokemon/seedot,https://www.pricecharting.com/search-products?q=Seedot&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-78,https://images.pokemontcg.io/pl2/78.png,
Shellos East Sea,Rising Rivals,pl2,79,Common,Pokémon,https://www.pricecharting.com/game/pokemon/shellos-east-sea,https://www.pricecharting.com/search-products?q=Shellos%20East%20Sea&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-79,https://images.pokemontcg.io/pl2/79.png,
Shellos West Sea,Rising Rivals,pl2,80,Common,Pokémon,https://www.pricecharting.com/game/pokemon/shellos-west-sea,https://www.pricecharting.com/search-products?q=Shellos%20West%20Sea&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-80,https://images.pokemontcg.io/pl2/80.png,
Snorlax,Rising Rivals,pl2,81,Common,Pokémon,https://www.pricecharting.com/game/pokemon/snorlax,https://www.pricecharting.com/search-products?q=Snorlax&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-81,https://images.pokemontcg.io/pl2/81.png,
Spheal,Rising Rivals,pl2,82,Common,Pokémon,https://www.pricecharting.com/game/pokemon/spheal,https://www.pricecharting.com/search-products?q=Spheal&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-82,https://images.pokemontcg.io/pl2/82.png,
Staryu,Rising Rivals,pl2,83,Common,Pokémon,https://www.pricecharting.com/game/pokemon/staryu,https://www.pricecharting.com/search-products?q=Staryu&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-83,https://images.pokemontcg.io/pl2/83.png,
Trapinch,Rising Rivals,pl2,84,Common,Pokémon,https://www.pricecharting.com/game/pokemon/trapinch,https://www.pricecharting.com/search-products?q=Trapinch&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-84,https://images.pokemontcg.io/pl2/84.png,
Turtwig GL,Rising Rivals,pl2,85,Common,Pokémon,https://www.pricecharting.com/game/pokemon/turtwig-gl,https://www.pricecharting.com/search-products?q=Turtwig%20GL&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-85,https://images.pokemontcg.io/pl2/85.png,
Weedle,Rising Rivals,pl2,86,Common,Pokémon,https://www.pricecharting.com/game/pokemon/weedle,https://www.pricecharting.com/search-products?q=Weedle&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-86,https://images.pokemontcg.io/pl2/86.png,
Weezing,Rising Rivals,pl2,87,Common,Pokémon,https://www.pricecharting.com/game/pokemon/weezing,https://www.pricecharting.com/search-products?q=Weezing&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-87,https://images.pokemontcg.io/pl2/87.png,
Aaron's Collection,Rising Rivals,pl2,88,Uncommon,Trainer,https://www.pricecharting.com/game/pokemon/aarons-collection,https://www.pricecharting.com/search-products?q=Aaron's%20Collection&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-88,https://images.pokemontcg.io/pl2/88.png,
Bebe's Search,Rising Rivals,pl2,89,Uncommon,Trainer,https://www.pricecharting.com/game/pokemon/bebes-search,https://www.pricecharting.com/search-products?q=Bebe's%20Search&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-89,https://images.pokemontcg.io/pl2/89.png,
Bertha's Warmth,Rising Rivals,pl2,90,Uncommon,Trainer,https://www.pricecharting.com/game/pokemon/berthas-warmth,https://www.pricecharting.com/search-products?q=Bertha's%20Warmth&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-90,https://images.pokemontcg.io/pl2/90.png,
Flint's Willpower,Rising Rivals,pl2,91,Uncommon,Trainer,https://www.pricecharting.com/game/pokemon/flints-willpower,https://www.pricecharting.com/search-products?q=Flint's%20Willpower&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-91,https://images.pokemontcg.io/pl2/91.png,
Lucian's Assignment,Rising Rivals,pl2,92,Uncommon,Trainer,https://www.pricecharting.com/game/pokemon/lucians-assignment,https://www.pricecharting.com/search-products?q=Lucian's%20Assignment&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-92,https://images.pokemontcg.io/pl2/92.png,
Pokémon Contest Hall,Rising Rivals,pl2,93,Uncommon,Trainer,https://www.pricecharting.com/game/pokemon/pokmon-contest-hall,https://www.pricecharting.com/search-products?q=Pok%C3%A9mon%20Contest%20Hall&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-93,https://images.pokemontcg.io/pl2/93.png,
Sunyshore City Gym,Rising Rivals,pl2,94,Uncommon,Trainer,https://www.pricecharting.com/game/pokemon/sunyshore-city-gym,https://www.pricecharting.com/search-products?q=Sunyshore%20City%20Gym&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-94,https://images.pokemontcg.io/pl2/94.png,
Team Galactic's Invention G-107 Technical Machine G,Rising Rivals,pl2,95,Uncommon,Trainer,https://www.pricecharting.com/game/pokemon/team-galactics-invention-g-107-technical-machine-g,https://www.pricecharting.com/search-products?q=Team%20Galactic's%20Invention%20G-107%20Technical%20Machine%20G&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-95,https://images.pokemontcg.io/pl2/95.png,
Team Galactic's Invention G-109 SP Radar,Rising Rivals,pl2,96,Uncommon,Trainer,https://www.pricecharting.com/game/pokemon/team-galactics-invention-g-109-sp-radar,https://www.pricecharting.com/search-products?q=Team%20Galactic's%20Invention%20G-109%20SP%20Radar&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-96,https://images.pokemontcg.io/pl2/96.png,
Underground Expedition,Rising Rivals,pl2,97,Uncommon,Trainer,https://www.pricecharting.com/game/pokemon/underground-expedition,https://www.pricecharting.com/search-products?q=Underground%20Expedition&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-97,https://images.pokemontcg.io/pl2/97.png,
Volkner's Philosophy,Rising Rivals,pl2,98,Uncommon,Trainer,https://www.pricecharting.com/game/pokemon/volkners-philosophy,https://www.pricecharting.com/search-products?q=Volkner's%20Philosophy&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-98,https://images.pokemontcg.io/pl2/98.png,
Darkness Energy,Rising Rivals,pl2,99,Uncommon,Energy,https://www.pricecharting.com/game/pokemon/darkness-energy,https://www.pricecharting.com/search-products?q=Darkness%20Energy&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-99,https://images.pokemontcg.io/pl2/99.png,
Metal Energy,Rising Rivals,pl2,100,Uncommon,Energy,https://www.pricecharting.com/game/pokemon/metal-energy,https://www.pricecharting.com/search-products?q=Metal%20Energy&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-100,https://images.pokemontcg.io/pl2/100.png,
SP Energy,Rising Rivals,pl2,101,Uncommon,Energy,https://www.pricecharting.com/game/pokemon/sp-energy,https://www.pricecharting.com/search-products?q=SP%20Energy&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-101,https://images.pokemontcg.io/pl2/101.png,
Upper Energy,Rising Rivals,pl2,102,Uncommon,Energy,https://www.pricecharting.com/game/pokemon/upper-energy,https://www.pricecharting.com/search-products?q=Upper%20Energy&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-102,https://images.pokemontcg.io/pl2/102.png,
Alakazam E4 LV.X,Rising Rivals,pl2,103,Rare Holo LV.X,Pokémon,https://www.pricecharting.com/game/pokemon/alakazam-e4-lvx,https://www.pricecharting.com/search-products?q=Alakazam%20E4%20LV.X&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-103,https://images.pokemontcg.io/pl2/103.png,
Floatzel GL LV.X,Rising Rivals,pl2,104,Rare Holo LV.X,Pokémon,https://www.pricecharting.com/game/pokemon/floatzel-gl-lvx,https://www.pricecharting.com/search-products?q=Floatzel%20GL%20LV.X&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-104,https://images.pokemontcg.io/pl2/104.png,
Flygon LV.X,Rising Rivals,pl2,105,Rare Holo LV.X,Pokémon,https://www.pricecharting.com/game/pokemon/flygon-lvx,https://www.pricecharting.com/search-products?q=Flygon%20LV.X&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-105,https://images.pokemontcg.io/pl2/105.png,
Gallade E4 LV.X,Rising Rivals,pl2,106,Rare Holo LV.X,Pokémon,https://www.pricecharting.com/game/pokemon/gallade-e4-lvx,https://www.pricecharting.com/search-products?q=Gallade%20E4%20LV.X&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-106,https://images.pokemontcg.io/pl2/106.png,
Hippowdon LV.X,Rising Rivals,pl2,107,Rare Holo LV.X,Pokémon,https://www.pricecharting.com/game/pokemon/hippowdon-lvx,https://www.pricecharting.com/search-products?q=Hippowdon%20LV.X&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-107,https://images.pokemontcg.io/pl2/107.png,
Infernape E4 LV.X,Rising Rivals,pl2,108,Rare Holo LV.X,Pokémon,https://www.pricecharting.com/game/pokemon/infernape-e4-lvx,https://www.pricecharting.com/search-products?q=Infernape%20E4%20LV.X&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-108,https://images.pokemontcg.io/pl2/108.png,
Luxray GL LV.X,Rising Rivals,pl2,109,Rare Holo LV.X,Pokémon,https://www.pricecharting.com/game/pokemon/luxray-gl-lvx,https://www.pricecharting.com/search-products?q=Luxray%20GL%20LV.X&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-109,https://images.pokemontcg.io/pl2/109.png,
Mismagius GL LV.X,Rising Rivals,pl2,110,Rare Holo LV.X,Pokémon,https://www.pricecharting.com/game/pokemon/mismagius-gl-lvx,https://www.pricecharting.com/search-products?q=Mismagius%20GL%20LV.X&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-110,https://images.pokemontcg.io/pl2/110.png,
Snorlax LV.X,Rising Rivals,pl2,111,Rare Holo LV.X,Pokémon,https://www.pricecharting.com/game/pokemon/snorlax-lvx,https://www.pricecharting.com/search-products?q=Snorlax%20LV.X&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-111,https://images.pokemontcg.io/pl2/111.png,
Pikachu,Rising Rivals,pl2,112,Rare Secret,Pokémon,https://www.pricecharting.com/game/pokemon/pikachu,https://www.pricecharting.com/search-products?q=Pikachu&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-112,https://images.pokemontcg.io/pl2/112.png,
Flying Pikachu,Rising Rivals,pl2,113,Rare Secret,Pokémon,https://www.pricecharting.com/game/pokemon/flying-pikachu,https://www.pricecharting.com/search-products?q=Flying%20Pikachu&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-113,https://images.pokemontcg.io/pl2/113.png,
Surfing Pikachu,Rising Rivals,pl2,114,Rare Secret,Pokémon,https://www.pricecharting.com/game/pokemon/surfing-pikachu,https://www.pricecharting.com/search-products?q=Surfing%20Pikachu&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-114,https://images.pokemontcg.io/pl2/114.png,
Fan Rotom,Rising Rivals,pl2,RT1,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/fan-rotom,https://www.pricecharting.com/search-products?q=Fan%20Rotom&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-RT1,https://images.pokemontcg.io/pl2/RT1.png,
Frost Rotom,Rising Rivals,pl2,RT2,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/frost-rotom,https://www.pricecharting.com/search-products?q=Frost%20Rotom&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-RT2,https://images.pokemontcg.io/pl2/RT2.png,
Heat Rotom,Rising Rivals,pl2,RT3,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/heat-rotom,https://www.pricecharting.com/search-products?q=Heat%20Rotom&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-RT3,https://images.pokemontcg.io/pl2/RT3.png,
Mow Rotom,Rising Rivals,pl2,RT4,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/mow-rotom,https://www.pricecharting.com/search-products?q=Mow%20Rotom&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-RT4,https://images.pokemontcg.io/pl2/RT4.png,
Wash Rotom,Rising Rivals,pl2,RT5,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/wash-rotom,https://www.pricecharting.com/search-products?q=Wash%20Rotom&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-RT5,https://images.pokemontcg.io/pl2/RT5.png,
Charon's Choice,Rising Rivals,pl2,RT6,Rare,Trainer,https://www.pricecharting.com/game/pokemon/charons-choice,https://www.pricecharting.com/search-products?q=Charon's%20Choice&type=prices,https://prices.pokemontcg.io/tcgplayer/pl2-RT6,https://images.pokemontcg.io/pl2/RT6.png,
Absol G,Supreme Victors,pl3,1,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/absol-g,https://www.pricecharting.com/search-products?q=Absol%20G&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-1,https://images.pokemontcg.io/pl3/1.png,
Blaziken FB,Supreme Victors,pl3,2,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/blaziken-fb,https://www.pricecharting.com/search-products?q=Blaziken%20FB&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-2,https://images.pokemontcg.io/pl3/2.png,
Drifblim FB,Supreme Victors,pl3,3,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/drifblim-fb,https://www.pricecharting.com/search-products?q=Drifblim%20FB&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-3,https://images.pokemontcg.io/pl3/3.png,
Electivire FB,Supreme Victors,pl3,4,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/electivire-fb,https://www.pricecharting.com/search-products?q=Electivire%20FB&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-4,https://images.pokemontcg.io/pl3/4.png,
Garchomp,Supreme Victors,pl3,5,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/garchomp,https://www.pricecharting.com/search-products?q=Garchomp&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-5,https://images.pokemontcg.io/pl3/5.png,
Magmortar,Supreme Victors,pl3,6,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/magmortar,https://www.pricecharting.com/search-products?q=Magmortar&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-6,https://images.pokemontcg.io/pl3/6.png,
Metagross,Supreme Victors,pl3,7,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/metagross,https://www.pricecharting.com/search-products?q=Metagross&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-7,https://images.pokemontcg.io/pl3/7.png,
Rayquaza C,Supreme Victors,pl3,8,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/rayquaza-c,https://www.pricecharting.com/search-products?q=Rayquaza%20C&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-8,https://images.pokemontcg.io/pl3/8.png,
Regigigas FB,Supreme Victors,pl3,9,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/regigigas-fb,https://www.pricecharting.com/search-products?q=Regigigas%20FB&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-9,https://images.pokemontcg.io/pl3/9.png,
Rhyperior,Supreme Victors,pl3,10,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/rhyperior,https://www.pricecharting.com/search-products?q=Rhyperior&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-10,https://images.pokemontcg.io/pl3/10.png,
Staraptor FB,Supreme Victors,pl3,11,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/staraptor-fb,https://www.pricecharting.com/search-products?q=Staraptor%20FB&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-11,https://images.pokemontcg.io/pl3/11.png,
Swampert,Supreme Victors,pl3,12,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/swampert,https://www.pricecharting.com/search-products?q=Swampert&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-12,https://images.pokemontcg.io/pl3/12.png,
Venusaur,Supreme Victors,pl3,13,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/venusaur,https://www.pricecharting.com/search-products?q=Venusaur&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-13,https://images.pokemontcg.io/pl3/13.png,
Yanmega,Supreme Victors,pl3,14,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/yanmega,https://www.pricecharting.com/search-products?q=Yanmega&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-14,https://images.pokemontcg.io/pl3/14.png,
Arcanine G,Supreme Victors,pl3,15,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/arcanine-g,https://www.pricecharting.com/search-products?q=Arcanine%20G&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-15,https://images.pokemontcg.io/pl3/15.png,
Articuno,Supreme Victors,pl3,16,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/articuno,https://www.pricecharting.com/search-products?q=Articuno&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-16,https://images.pokemontcg.io/pl3/16.png,
Butterfree FB,Supreme Victors,pl3,17,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/butterfree-fb,https://www.pricecharting.com/search-products?q=Butterfree%20FB&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-17,https://images.pokemontcg.io/pl3/17.png,
Camerupt,Supreme Victors,pl3,18,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/camerupt,https://www.pricecharting.com/search-products?q=Camerupt&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-18,https://images.pokemontcg.io/pl3/18.png,
Camerupt G,Supreme Victors,pl3,19,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/camerupt-g,https://www.pricecharting.com/search-products?q=Camerupt%20G&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-19,https://images.pokemontcg.io/pl3/19.png,
Charizard G,Supreme Victors,pl3,20,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/charizard-g,https://www.pricecharting.com/search-products?q=Charizard%20G&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-20,https://images.pokemontcg.io/pl3/20.png,
Chimecho,Supreme Victors,pl3,21,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/chimecho,https://www.pricecharting.com/search-products?q=Chimecho&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-21,https://images.pokemontcg.io/pl3/21.png,
Claydol,Supreme Victors,pl3,22,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/claydol,https://www.pricecharting.com/search-products?q=Claydol&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-22,https://images.pokemontcg.io/pl3/22.png,
Crawdaunt G,Supreme Victors,pl3,23,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/crawdaunt-g,https://www.pricecharting.com/search-products?q=Crawdaunt%20G&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-23,https://images.pokemontcg.io/pl3/23.png,
Dewgong,Supreme Victors,pl3,24,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/dewgong,https://www.pricecharting.com/search-products?q=Dewgong&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-24,https://images.pokemontcg.io/pl3/24.png,
Dodrio,Supreme Victors,pl3,25,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/dodrio,https://www.pricecharting.com/search-products?q=Dodrio&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-25,https://images.pokemontcg.io/pl3/25.png,
Dusknoir FB,Supreme Victors,pl3,26,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/dusknoir-fb,https://www.pricecharting.com/search-products?q=Dusknoir%20FB&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-26,https://images.pokemontcg.io/pl3/26.png,
Empoleon FB,Supreme Victors,pl3,27,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/empoleon-fb,https://www.pricecharting.com/search-products?q=Empoleon%20FB&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-27,https://images.pokemontcg.io/pl3/27.png,
Exploud,Supreme Victors,pl3,28,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/exploud,https://www.pricecharting.com/search-products?q=Exploud&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-28,https://images.pokemontcg.io/pl3/28.png,
Honchkrow,Supreme Victors,pl3,29,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/honchkrow,https://www.pricecharting.com/search-products?q=Honchkrow&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-29,https://images.pokemontcg.io/pl3/29.png,
Lickilicky C,Supreme Victors,pl3,30,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/lickilicky-c,https://www.pricecharting.com/search-products?q=Lickilicky%20C&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-30,https://images.pokemontcg.io/pl3/30.png,
Lucario C,Supreme Victors,pl3,31,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/lucario-c,https://www.pricecharting.com/search-products?q=Lucario%20C&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-31,https://images.pokemontcg.io/pl3/31.png,
Lunatone,Supreme Victors,pl3,32,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/lunatone,https://www.pricecharting.com/search-products?q=Lunatone&type=prices,https://prices.pokemontcg.io/tcgplayer/pl3-32,https://images.pokemontcg.io/pl3/32.png,
